date,value
01/01/2015,3308.6879999999987
01/02/2015,3087.0720000000006
01/03/2015,3272.4000000000005
01/04/2015,1297.296
01/05/2015,3255.552000000001
01/06/2015,3547.1519999999996
01/07/2015,4046.112
01/08/2015,4612.463999999998
01/09/2015,4016.3040000000005
01/10/2015,4066.848
01/11/2015,2104.704000000001
01/12/2015,3810.240000000002
01/13/2015,3714.3360000000007
01/14/2015,4812.047999999999
01/15/2015,4466.016000000001
01/16/2015,4405.103999999999
01/17/2015,4139.424000000002
01/18/2015,1848.0960000000007
01/19/2015,4453.055999999998
01/20/2015,4530.815999999999
01/21/2015,4408.991999999999
01/22/2015,4307.903999999999
01/23/2015,4364.927999999999
01/24/2015,4429.727999999998
01/25/2015,1503.3600000000008
01/26/2015,4555.439999999999
01/27/2015,4539.887999999997
01/28/2015,4625.423999999999
01/29/2015,4486.7519999999995
01/30/2015,4245.695999999999
01/31/2015,4191.264
02/01/2015,2369.087999999999
02/02/2015,4449.168
02/03/2015,4528.224000000001
02/04/2015,4138.1280000000015
02/05/2015,4161.455999999998
02/06/2015,4340.304000000001
02/07/2015,4488.047999999999
02/08/2015,1861.0560000000005
02/09/2015,4390.847999999997
02/10/2015,4589.135999999998
02/11/2015,4254.767999999999
02/12/2015,4313.088000000001
02/13/2015,5005.151999999998
02/14/2015,4804.272000000001
02/15/2015,3376.0800000000004
02/16/2015,5336.928000000003
02/17/2015,3829.680000000001
02/18/2015,3469.392000000001
02/19/2015,4154.975999999999
02/20/2015,4760.208000000001
02/21/2015,4241.808000000002
02/22/2015,2459.808
02/23/2015,3937.2480000000005
02/24/2015,3621.0240000000003
02/25/2015,4116.0960000000005
02/26/2015,3780.4320000000007
02/27/2015,3794.6879999999987
02/28/2015,3311.2799999999997
03/01/2015,3010.6080000000015
03/02/2015,3895.7760000000007
03/03/2015,4029.264000000001
03/04/2015,3518.64
03/05/2015,3766.1760000000004
03/06/2015,3311.2800000000016
03/07/2015,2270.591999999999
03/08/2015,248.832
03/09/2015,3177.792
03/10/2015,3338.496000000001
03/11/2015,3233.5200000000004
03/12/2015,3145.392
03/13/2015,3145.392000000001
03/14/2015,2877.1199999999994
03/15/2015,1745.7119999999998
03/16/2015,2976.9120000000007
03/17/2015,2720.304
03/18/2015,3053.375999999999
03/19/2015,3155.76
03/20/2015,3532.896000000001
03/21/2015,3184.272
03/22/2015,1692.5759999999998
03/23/2015,3317.760000000003
03/24/2015,3474.5760000000014
03/25/2015,3510.864
03/26/2015,3013.2000000000007
03/27/2015,3573.0720000000006
03/28/2015,4170.528
03/29/2015,2575.1519999999996
03/30/2015,4119.984
03/31/2015,3368.304000000001
04/01/2015,3120.7680000000023
04/02/2015,3045.600000000002
04/03/2015,2704.7519999999995
04/04/2015,2700.864000000002
04/05/2015,1730.1599999999985
04/06/2015,3898.3680000000004
04/07/2015,2581.6319999999996
04/08/2015,4173.119999999998
04/09/2015,4408.991999999999
04/10/2015,3601.5840000000017
04/17/2015,896.8320000000001
04/18/2015,4005.936
04/19/2015,1487.807999999997
04/20/2015,4157.5679999999975
04/21/2015,3875.0399999999995
04/22/2015,4326.048000000002
04/23/2015,4239.2159999999985
04/24/2015,4236.624000000001
04/25/2015,4231.439999999999
04/26/2015,1809.215999999998
04/27/2015,4088.8799999999987
04/28/2015,4126.464000000002
04/29/2015,4158.863999999998
04/30/2015,3981.312
05/01/2015,3968.3520000000003
05/02/2015,3951.5040000000004
05/03/2015,1621.2959999999969
05/04/2015,4046.112
05/05/2015,4279.391999999999
05/06/2015,4305.312
05/07/2015,4204.223999999998
05/08/2015,4323.455999999999
05/09/2015,4389.552000000001
05/10/2015,2505.1679999999983
05/11/2015,4301.423999999999
05/12/2015,4304.015999999999
05/13/2015,3703.967999999999
05/14/2015,3842.64
05/15/2015,4227.551999999999
05/16/2015,4458.24
05/17/2015,3067.6319999999987
05/18/2015,4293.648000000001
05/19/2015,4433.615999999998
05/20/2015,4051.295999999998
05/21/2015,4297.535999999999
05/22/2015,4431.024
05/23/2015,4134.239999999997
05/24/2015,3087.071999999998
05/25/2015,4241.807999999999
05/26/2015,4443.9839999999995
05/27/2015,4523.04
05/28/2015,4333.824
05/29/2015,4342.895999999999
05/30/2015,4306.607999999999
05/31/2015,2910.816
06/01/2015,3398.1120000000005
06/02/2015,2464.992
06/03/2015,3646.9439999999977
06/04/2015,4589.136000000002
06/05/2015,4672.079999999996
06/06/2015,3503.0879999999997
06/10/2015,943.488
06/11/2015,4570.991999999999
06/12/2015,4503.600000000002
06/13/2015,4292.352
06/14/2015,2873.2320000000004
06/15/2015,4574.879999999999
06/16/2015,4621.536
06/17/2015,4572.2880000000005
06/18/2015,4672.08
06/19/2015,4600.8
06/20/2015,4598.207999999999
06/21/2015,2998.944
06/22/2015,4442.687999999999
06/23/2015,4476.383999999999
06/24/2015,4499.7119999999995
06/25/2015,4551.552000000001
06/26/2015,4664.304000000001
06/27/2015,4788.72
06/28/2015,3228.3359999999984
06/29/2015,4635.791999999998
06/30/2015,4743.3600000000015
07/01/2015,4648.752
07/02/2015,4707.072
07/03/2015,4609.8719999999985
07/04/2015,4655.231999999999
07/05/2015,3124.655999999998
07/06/2015,4456.943999999998
07/07/2015,4398.624000000001
07/08/2015,4490.64
07/09/2015,4561.919999999999
07/10/2015,4443.983999999998
07/11/2015,4453.0560000000005
07/12/2015,1128.816
07/13/2015,3170.016
07/17/2015,865.728
07/18/2015,3951.503999999998
07/19/2015,2638.6559999999995
07/20/2015,4165.343999999997
07/21/2015,5160.672
