"date","value"
"Tue Apr 11 2017 02:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 02:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 03:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 03:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 03:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 03:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 04:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 04:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 04:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 04:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 05:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 05:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 05:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 05:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 06:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 06:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 06:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 06:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 07:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 07:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 07:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 07:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 08:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 08:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 08:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 08:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 09:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 09:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 09:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 09:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 10:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 10:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 10:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 10:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 11:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 11:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 11:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 11:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 12:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 12:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 12:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 12:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 13:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 13:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 13:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 13:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 14:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 14:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 14:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 14:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 15:00:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 15:15:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 15:30:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 15:45:00 GMT-0400 (EDT)","0"
"Tue Apr 11 2017 16:00:00 GMT-0400 (EDT)","0"
