date,value
2015-01-01,3308.6879999999987
2015-01-02,3087.0720000000006
2015-01-03,3272.4000000000005
2015-01-04,1297.296
2015-01-05,3255.552000000001
2015-01-06,3547.1519999999996
2015-01-07,4046.112
2015-01-08,4612.463999999998
2015-01-09,4016.3040000000005
2015-01-10,4066.848
2015-01-11,2104.704000000001
2015-01-12,3810.240000000002
2015-01-13,3714.3360000000007
2015-01-14,4812.047999999999
2015-01-15,4466.016000000001
2015-01-16,4405.103999999999
2015-01-17,4139.424000000002
2015-01-18,1848.0960000000007
2015-01-19,4453.055999999998
2015-01-20,4530.815999999999
2015-01-21,4408.991999999999
2015-01-22,4307.903999999999
2015-01-23,4364.927999999999
2015-01-24,4429.727999999998
2015-01-25,1503.3600000000008
2015-01-26,4555.439999999999
2015-01-27,4539.887999999997
2015-01-28,4625.423999999999
2015-01-29,4486.7519999999995
2015-01-30,4245.695999999999
2015-01-31,4191.264
2015-02-01,2369.087999999999
2015-02-02,4449.168
2015-02-03,4528.224000000001
2015-02-04,4138.1280000000015
2015-02-05,4161.455999999998
2015-02-06,4340.304000000001
2015-02-07,4488.047999999999
2015-02-08,1861.0560000000005
2015-02-09,4390.847999999997
2015-02-10,4589.135999999998
2015-02-11,4254.767999999999
2015-02-12,4313.088000000001
2015-02-13,5005.151999999998
2015-02-14,4804.272000000001
2015-02-15,3376.0800000000004
2015-02-16,5336.928000000003
2015-02-17,3829.680000000001
2015-02-18,3469.392000000001
2015-02-19,4154.975999999999
2015-02-20,4760.208000000001
2015-02-21,4241.808000000002
2015-02-22,2459.808
2015-02-23,3937.2480000000005
2015-02-24,3621.0240000000003
2015-02-25,4116.0960000000005
2015-02-26,3780.4320000000007
2015-02-27,3794.6879999999987
2015-02-28,3311.2799999999997
2015-03-01,3010.6080000000015
2015-03-02,3895.7760000000007
2015-03-03,4029.264000000001
2015-03-04,3518.64
2015-03-05,3766.1760000000004
2015-03-06,3311.2800000000016
2015-03-07,2270.591999999999
2015-03-08,248.832
2015-03-09,3177.792
2015-03-10,3338.496000000001
2015-03-11,3233.5200000000004
2015-03-12,3145.392
2015-03-13,3145.392000000001
2015-03-14,2877.1199999999994
2015-03-15,1745.7119999999998
2015-03-16,2976.9120000000007
2015-03-17,2720.304
2015-03-18,3053.375999999999
2015-03-19,3155.76
2015-03-20,3532.896000000001
2015-03-21,3184.272
2015-03-22,1692.5759999999998
2015-03-23,3317.760000000003
2015-03-24,3474.5760000000014
2015-03-25,3510.864
2015-03-26,3013.2000000000007
2015-03-27,3573.0720000000006
2015-03-28,4170.528
2015-03-29,2575.1519999999996
2015-03-30,4119.984
2015-03-31,3368.304000000001
2015-04-01,3120.7680000000023
2015-04-02,3045.600000000002
2015-04-03,2704.7519999999995
2015-04-04,2700.864000000002
2015-04-05,1730.1599999999985
2015-04-06,3898.3680000000004
2015-04-07,2581.6319999999996
2015-04-08,4173.119999999998
2015-04-09,4408.991999999999
2015-04-10,3601.5840000000017
2015-04-17,896.8320000000001
2015-04-18,4005.936
2015-04-19,1487.807999999997
2015-04-20,4157.5679999999975
2015-04-21,3875.0399999999995
2015-04-22,4326.048000000002
2015-04-23,4239.2159999999985
2015-04-24,4236.624000000001
2015-04-25,4231.439999999999
2015-04-26,1809.215999999998
2015-04-27,4088.8799999999987
2015-04-28,4126.464000000002
2015-04-29,4158.863999999998
2015-04-30,3981.312
2015-05-01,3968.3520000000003
2015-05-02,3951.5040000000004
2015-05-03,1621.2959999999969
2015-05-04,4046.112
2015-05-05,4279.391999999999
2015-05-06,4305.312
2015-05-07,4204.223999999998
2015-05-08,4323.455999999999
2015-05-09,4389.552000000001
2015-05-10,2505.1679999999983
2015-05-11,4301.423999999999
2015-05-12,4304.015999999999
2015-05-13,3703.967999999999
2015-05-14,3842.64
2015-05-15,4227.551999999999
2015-05-16,4458.24
2015-05-17,3067.6319999999987
2015-05-18,4293.648000000001
2015-05-19,4433.615999999998
2015-05-20,4051.295999999998
2015-05-21,4297.535999999999
2015-05-22,4431.024
2015-05-23,4134.239999999997
2015-05-24,3087.071999999998
2015-05-25,4241.807999999999
2015-05-26,4443.9839999999995
2015-05-27,4523.04
2015-05-28,4333.824
2015-05-29,4342.895999999999
2015-05-30,4306.607999999999
2015-05-31,2910.816
2015-06-01,3398.1120000000005
2015-06-02,2464.992
2015-06-03,3646.9439999999977
2015-06-04,4589.136000000002
2015-06-05,4672.079999999996
2015-06-06,3503.0879999999997
2015-06-10,943.488
2015-06-11,4570.991999999999
2015-06-12,4503.600000000002
2015-06-13,4292.352
2015-06-14,2873.2320000000004
2015-06-15,4574.879999999999
2015-06-16,4621.536
2015-06-17,4572.2880000000005
2015-06-18,4672.08
2015-06-19,4600.8
2015-06-20,4598.207999999999
2015-06-21,2998.944
2015-06-22,4442.687999999999
2015-06-23,4476.383999999999
2015-06-24,4499.7119999999995
2015-06-25,4551.552000000001
2015-06-26,4664.304000000001
2015-06-27,4788.72
2015-06-28,3228.3359999999984
2015-06-29,4635.791999999998
2015-06-30,4743.3600000000015
2015-07-01,4648.752
2015-07-02,4707.072
2015-07-03,4609.8719999999985
2015-07-04,4655.231999999999
2015-07-05,3124.655999999998
2015-07-06,4456.943999999998
2015-07-07,4398.624000000001
2015-07-08,4490.64
2015-07-09,4561.919999999999
2015-07-10,4443.983999999998
2015-07-11,4453.0560000000005
2015-07-12,1128.816
2015-07-13,3170.016
2015-07-17,865.728
2015-07-18,3951.503999999998
2015-07-19,2638.6559999999995
2015-07-20,4165.343999999997
2015-07-21,5160.672
2015-07-22,4113.503999999997
2015-07-23,4108.319999999998
2015-07-24,4147.199999999996
2015-07-25,3995.567999999998
2015-07-26,2918.591999999999
2015-07-27,3903.551999999999
2015-07-28,4047.4079999999985
2015-07-29,4287.167999999997
2015-07-30,4550.256
2015-07-31,4650.047999999999
2015-08-01,4258.655999999999
2015-08-02,4591.728000000001
2015-08-03,4564.512
2015-08-04,4558.031999999999
2015-08-05,4511.3759999999975
2015-08-06,4306.607999999999
2015-08-07,4541.183999999998
2015-08-08,4346.783999999998
2015-08-09,4450.464000000001
2015-08-10,4892.399999999999
2015-08-11,4874.2559999999985
2015-08-12,4109.615999999998
2015-08-13,4410.2880000000005
2015-08-14,4524.335999999999
2015-08-15,4541.183999999999
2015-08-16,2910.816
2015-08-17,3841.343999999999
2015-08-18,3911.3280000000004
2015-08-19,3991.6799999999985
2015-08-20,4075.9199999999983
2015-08-21,3986.4959999999987
2015-08-22,3952.8
2015-08-23,3037.8240000000005
2015-08-24,4015.0080000000057
2015-08-25,4059.071999999999
2015-08-26,3970.943999999999
2015-08-27,3982.6080000000006
2015-08-28,4064.256000000001
2015-08-29,4084.9919999999997
2015-08-30,2969.1360000000004
2015-08-31,3945.024000000001
2015-09-01,4104.432000000001
2015-09-02,4000.7519999999995
2015-09-03,3920.3999999999996
2015-09-04,3915.2159999999985
2015-09-05,3843.9359999999992
2015-09-06,2796.7679999999996
2015-09-07,3750.6239999999993
2015-09-08,3965.7599999999993
2015-09-09,4609.871999999999
2015-09-10,3755.8080000000004
2015-09-11,3832.271999999998
2015-09-12,4173.119999999999
2015-09-13,2883.599999999997
2015-09-14,3746.7360000000012
2015-09-15,3868.559999999999
2015-09-16,3828.383999999999
2015-09-17,3828.383999999998
2015-09-18,3820.6079999999993
2015-09-19,3915.216
2015-09-20,2852.4960000000005
2015-09-21,3622.3200000000024
2015-09-22,3903.5520000000006
2015-09-23,3939.8399999999992
2015-09-24,3803.7599999999998
2015-09-25,4003.344000000001
2015-09-26,3945.024
2015-09-27,3090.960000000001
2015-09-28,4127.759999999999
2015-09-29,4165.343999999999
2015-09-30,4143.312000000001
2015-10-01,4013.711999999999
2015-10-02,3941.136000000001
2015-10-03,4132.9439999999995
2015-10-04,3360.5280000000007
2015-10-05,3867.264
2015-10-06,3990.3840000000005
2015-10-07,3816.7199999999984
2015-10-08,3786.9120000000003
2015-10-09,3890.5919999999996
2015-10-10,3496.608000000001
2015-10-11,2967.84
2015-10-12,3656.0160000000014
2015-10-13,3982.6080000000015
2015-10-14,3645.6479999999997
2015-10-15,3697.4880000000003
2015-10-16,3646.944000000001
2015-10-17,3619.7279999999982
2015-10-18,3214.08
2015-10-19,3841.3440000000005
2015-10-20,3744.1440000000002
2015-10-21,3741.5520000000006
2015-10-22,3770.0640000000008
2015-10-23,3698.784
2015-10-24,3998.159999999999
2015-10-25,3063.743999999997
2015-10-26,3697.4880000000007
2015-10-27,4078.512000000001
2015-10-28,4488.048000000002
2015-10-29,3829.6799999999994
2015-10-30,3570.4800000000014
2015-10-31,3758.4000000000015
2015-11-01,3050.7839999999987
2015-11-02,4065.5519999999997
2015-11-03,4070.736
2015-11-04,4122.575999999999
2015-11-05,4200.335999999999
2015-11-06,4494.528000000001
2015-11-07,4027.9679999999985
2015-11-08,3011.9039999999986
2015-11-09,4323.456
2015-11-10,4598.208
2015-11-11,4003.344000000001
2015-11-12,3957.9840000000013
2015-11-13,2956.176
2015-11-14,2805.840000000001
2015-11-15,2831.759999999998
2015-11-16,2739.7439999999997
2015-11-17,2577.7439999999992
2015-11-18,2761.7759999999994
2015-11-19,2729.3760000000007
2015-11-20,1600.56
2015-11-21,1522.8
2015-11-22,1691.2800000000002
2015-11-23,2283.552
2015-11-24,1968.624
2015-11-25,1496.8800000000003
2015-11-26,1334.8800000000006
2015-11-27,1201.3920000000003
2015-11-28,1045.872000000001
2015-11-29,1299.8879999999988
2015-11-30,2118.9600000000005
2015-12-01,1893.456
2015-12-02,1581.1200000000015
2015-12-03,1635.5519999999997
2015-12-04,1657.5840000000007
2015-12-05,1625.1840000000002
2015-12-06,1715.9039999999995
2015-12-07,1896.0480000000005
2015-12-08,2004.9120000000003
2015-12-09,3745.4400000000032
2015-12-10,3311.2799999999993
2015-12-11,2934.1439999999984
2015-12-12,2312.063999999999
2015-12-13,1858.4639999999986
2015-12-14,2156.544
2015-12-15,2454.624
2015-12-16,3863.3760000000016
2015-12-17,4581.3600000000015
2015-12-18,6027.695999999999
2015-12-19,6988.032000000002
2015-12-20,6599.232000000001
2015-12-21,5322.672000000001
2015-12-22,3425.328
2015-12-23,2997.6480000000006
2015-12-24,3289.248
2015-12-25,1056.2400000000011
2015-12-26,1200.0960000000002
2015-12-27,1233.7920000000004
2015-12-28,2619.2160000000003
2015-12-29,3289.2479999999987
2015-12-30,3005.423999999998
2015-12-31,2840.832
2016-01-01,3705.264
2016-01-02,4261.2480000000005
2016-01-03,4073.3280000000013
2016-01-04,4643.567999999999
2016-01-05,6130.080000000003
2016-01-06,5680.368000000002
2016-01-07,5686.848
2016-01-08,5793.119999999999
2016-01-09,5031.072
2016-01-10,3684.5279999999993
2016-01-11,6367.248
2016-01-12,7210.944000000005
2016-01-13,7773.407999999992
2016-01-14,6601.8240000000005
2016-01-15,4859.999999999998
2016-01-16,3207.5999999999995
2016-01-17,3961.8720000000008
2016-01-18,5576.688000000003
2016-01-19,6215.616000000002
2016-01-20,5349.887999999996
2016-01-21,4767.983999999998
2016-01-22,5012.927999999999
2016-01-23,5159.376000000001
2016-01-24,4437.503999999999
2016-01-25,3986.496
2016-01-26,3479.76
2016-01-27,3398.1120000000005
2016-01-28,3767.4720000000016
2016-01-29,3700.08
2016-01-30,3453.8399999999974
2016-01-31,3071.5200000000004
2016-02-01,2932.8479999999995
2016-02-02,2963.9519999999984
2016-02-03,2844.7200000000003
2016-02-04,2884.8959999999993
2016-02-05,3293.136000000001
2016-02-06,3359.2320000000004
2016-02-07,3433.104000000002
2016-02-08,3255.551999999999
2016-02-09,3506.976000000001
2016-02-10,4183.488000000001
2016-02-11,5111.424000000004
2016-02-12,4705.775999999998
2016-02-13,5383.583999999999
2016-02-14,5303.232000000003
2016-02-15,4637.088000000001
2016-02-16,3414.960000000002
2016-02-17,3268.5120000000006
2016-02-18,3600.2880000000023
2016-02-19,3899.6640000000025
2016-02-20,2980.8000000000015
2016-02-21,2690.4959999999987
2016-02-22,2985.9840000000004
2016-02-23,3054.6719999999987
2016-02-24,3019.68
2016-02-25,2731.9680000000017
2016-02-26,3513.455999999999
2016-02-27,3119.4719999999993
2016-02-28,2826.5759999999977
2016-02-29,2864.1599999999985
2016-03-01,3076.704
2016-03-02,3022.272
2016-03-03,3448.656000000001
2016-03-04,3273.695999999998
2016-03-05,2945.8079999999973
2016-03-06,2886.1919999999986
2016-03-07,3199.8239999999983
2016-03-08,2997.6480000000006
2016-03-09,3147.9840000000013
2016-03-10,3402.0000000000005
2016-03-11,2384.639999999998
2016-03-14,426.3840000000001
2016-03-15,2624.3999999999987
2016-03-16,2719.0080000000007
2016-03-17,2572.5599999999995
2016-03-18,2462.3999999999987
2016-03-19,2753.999999999999
2016-03-20,3089.663999999999
2016-03-21,3263.328000000001
2016-03-22,3322.944
2016-03-23,3154.463999999999
2016-03-24,3129.8399999999997
2016-03-25,3114.288000000002
2016-03-26,2611.4399999999996
2016-03-27,2409.2639999999997
2016-03-28,2866.7519999999995
2016-03-29,2912.111999999999
2016-03-30,3079.2960000000003
2016-03-31,3256.8480000000027
2016-04-01,3339.7920000000004
2016-04-02,2589.4079999999985
2016-04-03,3173.9039999999986
2016-04-04,2991.168
2016-04-05,3243.888
2016-04-06,3230.928
2016-04-07,2735.855999999999
2016-04-08,2853.792
2016-04-09,2890.0800000000004
2016-04-10,2993.76
2016-04-11,3036.5280000000007
2016-04-12,2846.0159999999996
2016-04-13,2691.7919999999995
2016-04-14,2671.055999999998
2016-04-15,2610.144
2016-04-16,2392.415999999998
2016-04-17,2349.6479999999992
2016-04-18,2816.208000000001
2016-04-19,2961.360000000001
2016-04-20,2744.9279999999994
2016-04-21,2754
2016-04-22,2890.08
2016-04-23,2315.9519999999975
2016-04-24,2432.5919999999983
2016-04-25,2847.312000000001
2016-04-26,3291.8399999999997
2016-04-27,2722.896000000001
2016-04-28,2485.727999999999
2016-04-29,2663.2799999999997
2016-04-30,2327.6160000000004
2016-05-01,2296.5119999999993
2016-05-02,2765.664
2016-05-03,2820.096000000002
2016-05-04,2505.168000000001
2016-05-05,2533.6799999999994
2016-05-06,2382.0480000000002
2016-05-07,2418.335999999998
2016-05-08,2470.176
2016-05-09,2728.079999999999
2016-05-10,2671.056
2016-05-11,2525.9039999999977
2016-05-12,2830.464
2016-05-13,3010.607999999999
2016-05-14,2464.9919999999993
2016-05-15,2475.3599999999983
2016-05-16,2812.3199999999993
2016-05-17,2503.872
2016-05-18,2506.463999999999
2016-05-19,2477.952
2016-05-20,2527.2
2016-05-21,2133.216000000002
2016-05-22,2001.0240000000022
2016-05-23,2512.9439999999995
2016-05-24,2768.256000000001
2016-05-25,3378.671999999999
2016-05-26,3619.7280000000014
2016-05-27,3444.768000000002
2016-05-28,3171.311999999997
2016-05-29,2906.9279999999985
2016-05-30,2886.1919999999986
2016-05-31,3291.84
2016-06-01,3302.2079999999996
